order_id,order_date,category,product_name,region,sales_channel,customer_segment,payment_method,unit_price,quantity,discount_pct,revenue,units_returned,customer_rating,delivery_days
1136,2025-03-01,Home & Garden,Mattress,North America,In-Store,Churned,PayPal,1145.33,9,5,9792.57,0,3.6,9
1137,2025-04-23,Electronics,Laptop,Europe,Marketplace,New,Credit Card,1139.0,5,0,5695.0,0,2.3,13
1138,2025-12-09,Toys,LEGO Set,Middle East,Mobile App,Churned,Credit Card,1073.54,14,0,15029.56,9,1.1,4
1139,2025-03-26,Automotive,Car Mat,Asia Pacific,Online,Premium,Buy Now Pay Later,598.79,5,0,2993.95,0,4.0,5
1140,2025-11-08,Books,Biography,Asia Pacific,Marketplace,Returning,PayPal,388.14,7,15,2309.43,0,2.6,11
1141,2025-04-05,Books,Cookbook,North America,Marketplace,Churned,PayPal,173.48,13,0,2255.24,0,4.5,4
1142,2025-01-28,Books,Comic Book,Europe,Mobile App,Premium,Crypto,973.51,8,10,7009.27,0,1.1,1
1143,2025-06-17,Sports,Dumbbells,Asia Pacific,In-Store,Churned,Crypto,689.54,13,0,8964.02,0,2.9,10
1144,2025-01-16,Books,Comic Book,Europe,Online,New,Credit Card,930.82,1,10,837.74,0,2.2,7
1145,2025-08-05,Home & Garden,Sofa,North America,Mobile App,Returning,PayPal,1114.06,12,0,13368.72,0,3.6,5
1146,2025-04-15,Electronics,Laptop,Asia Pacific,In-Store,Premium,Crypto,184.89,1,25,138.67,0,1.5,12
1147,2025-12-26,Sports,Bicycle,Middle East,Mobile App,Premium,Credit Card,847.03,3,0,2541.09,0,2.6,7
1148,2025-03-31,Electronics,Laptop,Latin America,Marketplace,Churned,Crypto,1459.5,19,0,27730.5,0,4.8,5
1149,2025-12-10,Books,Comic Book,Latin America,In-Store,Premium,Credit Card,411.58,7,5,2737.01,0,4.2,11
1150,2025-05-27,Electronics,Smart Watch,Latin America,Marketplace,Returning,Credit Card,549.23,20,15,9336.91,0,2.9,3
1151,2025-07-28,Beauty,Foundation,Asia Pacific,In-Store,Premium,Bank Transfer,265.07,13,15,2929.02,0,2.4,5
1152,2025-02-14,Home & Garden,Curtains,Latin America,Marketplace,Premium,Crypto,905.22,5,15,3847.19,0,3.6,8
1153,2025-11-20,Home & Garden,Sofa,Asia Pacific,In-Store,Premium,Buy Now Pay Later,1248.86,6,0,7493.16,0,4.2,14
1154,2025-02-23,Toys,LEGO Set,Latin America,Online,New,Buy Now Pay Later,865.32,9,0,7787.88,0,3.7,13
1155,2025-07-22,Beauty,Serum,North America,Mobile App,Premium,Buy Now Pay Later,787.07,13,5,9720.31,0,4.0,12
1156,2025-09-16,Clothing,Jeans,Latin America,In-Store,Returning,Credit Card,1200.9,16,0,19214.4,0,3.8,5
1157,2025-01-13,Sports,Bicycle,Asia Pacific,In-Store,New,PayPal,29.25,10,0,292.5,0,4.3,11
1158,2025-07-03,Clothing,T-Shirt,Asia Pacific,Marketplace,New,Crypto,994.07,1,10,894.66,0,2.5,5
1159,2025-01-17,Toys,RC Car,Middle East,Marketplace,New,Crypto,752.49,12,0,9029.88,0,2.9,13
1160,2025-01-14,Toys,RC Car,North America,Marketplace,Premium,Crypto,573.05,16,0,9168.8,0,3.2,2
1161,2025-05-04,Sports,Swim Goggles,North America,Marketplace,Churned,Bank Transfer,907.4,16,0,14518.4,0,3.2,12
1162,2025-12-17,Automotive,Dash Cam,Middle East,Marketplace,New,Credit Card,196.93,1,25,147.7,0,2.9,12
1163,2025-09-09,Toys,RC Car,North America,Mobile App,New,Buy Now Pay Later,265.01,15,10,3577.63,0,1.2,10
1164,2025-09-04,Beauty,Serum,North America,In-Store,New,PayPal,731.94,1,20,585.55,0,4.2,3
1165,2025-12-16,Toys,LEGO Set,Asia Pacific,In-Store,Returning,Bank Transfer,877.44,16,5,13337.09,0,4.2,2
1166,2025-09-12,Clothing,Jeans,Europe,In-Store,New,Crypto,553.18,14,0,7744.52,0,4.6,6
1167,2025-10-13,Clothing,Jacket,Latin America,Online,Premium,Crypto,1054.56,3,0,3163.68,2,2.4,7
1168,2025-10-20,Sports,Dumbbells,North America,Online,Returning,Credit Card,284.25,7,25,1492.31,0,3.2,9
1169,2025-10-14,Books,Cookbook,North America,In-Store,Churned,Credit Card,64.43,7,0,451.01,0,4.0,7
1170,2025-12-07,Electronics,Tablet,North America,Online,New,Buy Now Pay Later,402.5,17,0,6842.5,0,4.2,6
1171,2025-09-03,Sports,Bicycle,Europe,In-Store,Churned,Crypto,325.11,6,20,1560.53,0,3.5,14
1172,2025-09-20,Clothing,Jeans,Europe,In-Store,New,Crypto,1484.85,3,0,4454.55,0,4.0,14
1173,2025-01-22,Beauty,Lipstick,Asia Pacific,Marketplace,New,Crypto,1306.65,13,0,16986.45,0,3.9,6
1174,2025-11-11,Toys,Puzzle,Middle East,In-Store,Returning,Crypto,1424.33,17,20,19370.89,0,4.0,3
1175,2025-08-10,Sports,Tennis Racket,Middle East,Mobile App,Churned,Credit Card,901.73,14,0,12624.22,0,3.8,13
1176,2025-05-24,Home & Garden,Curtains,North America,Mobile App,Premium,Crypto,699.44,11,10,6924.46,0,3.4,5
1177,2025-06-22,Automotive,Seat Cover,Latin America,Marketplace,Returning,Crypto,141.03,16,15,1918.01,0,3.5,2
1178,2025-09-20,Books,Comic Book,Asia Pacific,Mobile App,Premium,Buy Now Pay Later,345.62,11,5,3611.73,0,2.4,5
1179,2025-11-03,Sports,Running Shoes,Middle East,Marketplace,Premium,Bank Transfer,638.65,7,0,4470.55,0,3.8,4
1180,2025-10-25,Beauty,Foundation,Middle East,Mobile App,Returning,Crypto,782.57,4,10,2817.25,0,1.8,13
1181,2025-09-05,Beauty,Lipstick,Latin America,Mobile App,Returning,Crypto,1076.98,19,25,15346.97,0,1.6,10
1182,2025-02-04,Clothing,Dress,North America,Marketplace,Churned,Credit Card,287.45,9,25,1940.29,0,5.0,10
1183,2025-01-27,Books,Biography,Middle East,Marketplace,Returning,Bank Transfer,1472.46,16,0,23559.36,0,2.5,2
1184,2025-02-05,Home & Garden,Lamp,North America,Mobile App,New,Credit Card,419.65,18,10,6798.33,0,1.4,12
1185,2025-06-22,Toys,Board Game,North America,Online,New,Credit Card,1465.37,9,10,11869.5,0,1.9,10
1186,2025-10-11,Books,Biography,Asia Pacific,In-Store,Returning,Credit Card,878.26,8,0,7026.08,0,4.3,4
1187,2025-02-18,Electronics,Smartphone,North America,Mobile App,Churned,Credit Card,373.06,14,5,4961.7,0,3.4,3
1188,2025-08-11,Sports,Running Shoes,North America,Online,Returning,Bank Transfer,871.56,20,20,13944.96,0,1.9,14
1189,2025-11-11,Clothing,Jacket,Latin America,Marketplace,Returning,Crypto,1127.29,1,10,1014.56,0,3.7,7
1190,2025-11-07,Beauty,Perfume,North America,Marketplace,Churned,Crypto,312.18,5,0,1560.9,0,3.8,7
1191,2025-07-27,Home & Garden,Blender,Europe,In-Store,Premium,Bank Transfer,414.84,10,5,3940.98,0,4.5,1
1192,2025-10-20,Sports,Swim Goggles,North America,Marketplace,New,Crypto,521.05,13,0,6773.65,0,3.9,7
1193,2025-07-07,Clothing,Jacket,Asia Pacific,Mobile App,Returning,Bank Transfer,1367.84,9,25,9232.92,0,1.9,10
1194,2025-02-16,Sports,Yoga Mat,Latin America,Mobile App,New,PayPal,1062.12,6,0,6372.72,0,3.2,5
1195,2025-03-14,Clothing,Sneakers,Asia Pacific,Marketplace,Returning,Bank Transfer,1288.46,9,0,11596.14,0,2.2,9
1196,2025-10-08,Clothing,Jeans,North America,Online,Returning,Bank Transfer,708.02,14,0,9912.28,0,4.2,4
1197,2025-03-05,Clothing,T-Shirt,North America,Mobile App,Returning,Buy Now Pay Later,1169.69,18,15,17896.26,0,1.6,3
1198,2025-01-11,Sports,Yoga Mat,Asia Pacific,In-Store,Premium,Buy Now Pay Later,753.87,2,20,1206.19,0,1.2,3
1199,2025-05-06,Home & Garden,Lamp,Middle East,Mobile App,Premium,Crypto,685.14,4,5,2603.53,0,3.4,1
1200,2025-09-28,Clothing,Jacket,Europe,Online,Premium,Crypto,1199.26,13,20,12472.3,0,2.9,11
1201,2025-07-28,Beauty,Mascara,Middle East,Marketplace,Premium,Buy Now Pay Later,254.51,16,0,4072.16,0,1.8,10
1202,2025-06-03,Beauty,Perfume,North America,Marketplace,Churned,Crypto,563.57,11,25,4649.45,0,1.1,7
1203,2025-05-06,Home & Garden,Blender,Middle East,In-Store,Premium,Crypto,217.76,8,25,1306.56,0,2.6,12
1204,2025-01-27,Automotive,Jump Starter,Europe,Marketplace,Returning,Crypto,371.82,5,0,1859.1,0,1.2,8
1205,2025-09-20,Toys,Doll,Latin America,Online,Premium,Bank Transfer,829.65,2,25,1244.47,1,1.8,9
1206,2025-01-13,Home & Garden,Sofa,North America,In-Store,Premium,Credit Card,766.71,17,15,11078.96,12,2.3,10
1207,2025-01-27,Automotive,Jump Starter,Middle East,Mobile App,Premium,Bank Transfer,1202.83,19,0,22853.77,0,4.0,7
1208,2025-06-19,Electronics,Camera,Middle East,Online,Returning,Crypto,992.62,15,10,13400.37,0,4.0,4
1209,2025-01-22,Clothing,Sneakers,Latin America,Mobile App,Churned,PayPal,70.8,1,0,70.8,0,3.3,7
1210,2025-02-03,Home & Garden,Blender,Middle East,Mobile App,Returning,Credit Card,249.27,2,10,448.69,0,4.1,4
1211,2025-06-25,Automotive,Dash Cam,Latin America,Online,New,Crypto,927.11,12,25,8343.99,0,2.0,9
1212,2025-05-06,Beauty,Foundation,Asia Pacific,In-Store,Premium,Buy Now Pay Later,343.17,1,20,274.54,0,2.3,9
1213,2025-02-24,Books,Cookbook,Latin America,Online,Premium,Bank Transfer,1236.98,18,5,21152.36,0,1.9,4
1214,2025-08-03,Automotive,Dash Cam,North America,Mobile App,Churned,Crypto,852.03,10,0,8520.3,0,3.5,11
1215,2025-03-20,Clothing,Dress,North America,Marketplace,Churned,Crypto,624.26,1,15,530.62,0,1.5,4
1216,2025-05-01,Automotive,Phone Mount,Latin America,In-Store,Churned,Crypto,433.27,20,0,8665.4,0,3.4,10
1217,2025-03-18,Toys,LEGO Set,North America,Online,New,Credit Card,812.85,16,0,13005.6,0,4.2,12
1218,2025-03-10,Home & Garden,Sofa,North America,Marketplace,Returning,Credit Card,440.68,12,15,4494.94,0,1.4,3
1219,2025-11-11,Books,Textbook,North America,Online,New,Credit Card,5.32,7,0,37.24,0,4.3,8
1220,2025-05-26,Clothing,Dress,Middle East,Mobile App,New,Buy Now Pay Later,212.23,15,10,2865.11,0,4.1,9
1221,2025-07-21,Clothing,Jacket,Middle East,In-Store,Premium,Credit Card,1278.97,6,25,5755.36,0,2.4,9
1222,2025-12-08,Books,Textbook,Latin America,Marketplace,Returning,Bank Transfer,493.28,8,25,2959.68,0,1.6,2
1223,2025-03-06,Electronics,Smart Watch,North America,In-Store,New,Crypto,228.24,3,10,616.25,0,3.8,10
1224,2025-11-26,Sports,Swim Goggles,Latin America,Marketplace,Churned,Credit Card,1004.06,18,10,16265.77,0,1.8,8
1225,2025-02-03,Electronics,Tablet,Europe,Marketplace,Returning,Bank Transfer,78.12,9,20,562.46,0,3.0,11
1226,2025-12-29,Toys,Doll,Asia Pacific,Marketplace,Returning,Bank Transfer,636.41,11,0,7000.51,2,4.8,7
1227,2025-05-03,Clothing,Jacket,Asia Pacific,In-Store,New,PayPal,771.61,16,10,11111.18,0,3.9,7
1228,2025-01-02,Electronics,Laptop,Asia Pacific,Mobile App,Premium,Bank Transfer,161.37,17,5,2606.13,0,2.3,11
1229,2025-08-21,Books,Biography,Latin America,In-Store,Churned,Credit Card,1446.39,19,10,24733.27,0,4.0,1
1230,2025-08-02,Books,Textbook,North America,Marketplace,New,Crypto,1393.93,20,5,26484.67,0,4.3,4
1231,2025-05-11,Automotive,Jump Starter,Asia Pacific,Online,Returning,Buy Now Pay Later,595.24,1,5,565.48,0,2.0,1
1232,2025-09-14,Toys,LEGO Set,North America,Mobile App,Churned,Credit Card,1303.48,10,0,13034.8,0,3.3,9
1233,2025-10-07,Books,Fiction Novel,Europe,Marketplace,Premium,PayPal,985.87,1,20,788.7,0,4.8,1
1234,2025-08-01,Clothing,Jeans,Asia Pacific,In-Store,Premium,Bank Transfer,246.98,14,5,3284.83,0,2.4,13
1235,2025-03-04,Books,Textbook,Middle East,Online,New,PayPal,1280.28,1,5,1216.27,0,4.9,2
1236,2025-12-09,Automotive,Jump Starter,North America,Marketplace,New,Crypto,923.48,3,15,2354.87,0,2.4,7
1237,2025-03-25,Sports,Tennis Racket,Asia Pacific,Online,New,Credit Card,222.99,6,5,1271.04,0,4.7,11
1238,2025-09-20,Beauty,Moisturizer,Asia Pacific,Marketplace,Churned,Credit Card,1164.91,13,5,14386.64,0,3.5,8
1239,2025-06-14,Clothing,Suit,Europe,Marketplace,Churned,Crypto,965.58,7,0,6759.06,1,1.0,6
1240,2025-06-11,Electronics,Camera,Asia Pacific,Mobile App,Churned,Credit Card,1293.7,3,0,3881.1,0,3.4,9
1241,2025-10-10,Clothing,Sneakers,Europe,Marketplace,Churned,Buy Now Pay Later,1090.23,11,0,11992.53,0,1.1,14
1242,2025-02-24,Beauty,Lipstick,Asia Pacific,Marketplace,Premium,Credit Card,87.09,10,0,870.9,0,4.3,3
1243,2025-09-13,Books,Textbook,Latin America,Online,Premium,Credit Card,466.04,10,20,3728.32,4,2.3,12
1244,2025-02-18,Clothing,Jeans,Middle East,Online,Premium,Credit Card,1462.09,11,15,13670.54,0,1.7,4
1245,2025-10-05,Clothing,Jeans,North America,Mobile App,Premium,Buy Now Pay Later,1369.89,3,10,3698.7,0,3.6,2
1246,2025-05-18,Toys,LEGO Set,Asia Pacific,Marketplace,New,Bank Transfer,1112.94,5,0,5564.7,4,1.0,8
1247,2025-03-23,Electronics,Headphones,Asia Pacific,Marketplace,New,Bank Transfer,888.33,18,5,15190.44,5,1.7,10
1248,2025-03-28,Clothing,Suit,North America,Marketplace,Returning,PayPal,1108.1,17,5,17895.81,0,1.0,9
1249,2025-08-09,Books,Biography,Europe,Marketplace,Returning,Credit Card,320.46,13,5,3957.68,0,2.2,3
1250,2025-11-12,Toys,RC Car,Latin America,Mobile App,Premium,PayPal,1284.93,4,20,4111.78,0,3.4,1
1251,2025-10-23,Clothing,Jacket,Middle East,In-Store,Premium,PayPal,280.62,19,0,5331.78,0,2.0,12
1252,2025-03-10,Electronics,Smartphone,Europe,Online,New,Crypto,1448.0,9,0,13032.0,0,3.6,12
1253,2025-04-16,Clothing,Suit,North America,Marketplace,New,Bank Transfer,673.38,5,0,3366.9,0,2.3,7
1254,2025-11-22,Toys,Doll,Middle East,Mobile App,Churned,PayPal,223.14,13,15,2465.7,0,3.7,11
1255,2025-05-10,Sports,Bicycle,Latin America,Mobile App,Churned,Credit Card,9.57,15,0,143.55,14,4.3,12
1256,2025-05-28,Automotive,Seat Cover,Asia Pacific,In-Store,Churned,Credit Card,215.34,9,0,1938.06,0,1.1,13
1257,2025-08-19,Clothing,Sneakers,Latin America,Mobile App,Premium,PayPal,305.38,9,25,2061.32,0,2.1,8
1258,2025-07-16,Sports,Bicycle,Europe,Online,Returning,Crypto,332.21,18,0,5979.78,0,3.9,9
1259,2025-01-11,Books,Comic Book,North America,Mobile App,Premium,Crypto,99.14,4,5,376.73,0,2.0,4
1260,2025-06-17,Home & Garden,Curtains,Latin America,Online,Returning,Credit Card,1153.9,18,20,16616.16,0,1.0,4
1261,2025-10-28,Home & Garden,Sofa,Asia Pacific,Marketplace,Premium,Bank Transfer,303.2,13,15,3350.36,7,3.5,4
1262,2025-09-30,Beauty,Moisturizer,Asia Pacific,Mobile App,Churned,PayPal,503.48,8,20,3222.27,0,1.1,2
1263,2025-04-15,Clothing,Sneakers,Europe,In-Store,Churned,Credit Card,703.29,18,0,12659.22,0,5.0,9
1264,2025-07-09,Automotive,Air Freshener,Europe,In-Store,Returning,PayPal,149.8,9,0,1348.2,0,2.6,5
1265,2025-03-02,Automotive,Dash Cam,North America,Mobile App,Returning,Buy Now Pay Later,144.8,9,5,1238.04,4,3.2,11
1266,2025-02-15,Electronics,Headphones,Europe,Marketplace,Premium,Credit Card,758.03,8,10,5457.82,5,4.7,13
1267,2025-01-11,Automotive,Seat Cover,Europe,Online,New,Buy Now Pay Later,1002.61,7,0,7018.27,0,1.9,1
1268,2025-08-24,Home & Garden,Lamp,Europe,In-Store,Returning,Bank Transfer,96.61,15,5,1376.69,0,1.1,12
1269,2025-03-23,Sports,Running Shoes,Asia Pacific,Marketplace,Returning,Credit Card,713.23,1,0,713.23,0,3.1,11
1270,2025-03-20,Toys,LEGO Set,North America,In-Store,Returning,Credit Card,625.5,14,5,8319.15,0,1.7,12
1271,2025-03-30,Beauty,Serum,Europe,In-Store,Churned,Crypto,918.37,15,10,12397.99,0,3.4,12
1272,2025-08-27,Electronics,Smartphone,Latin America,Mobile App,Churned,Buy Now Pay Later,1391.24,19,0,26433.56,0,1.5,1
1273,2025-11-29,Sports,Swim Goggles,Middle East,Online,Churned,Crypto,873.09,5,0,4365.45,0,3.2,4
1274,2025-10-10,Home & Garden,Lamp,North America,Online,Returning,Buy Now Pay Later,129.93,17,0,2208.81,0,2.3,3
1275,2025-04-23,Home & Garden,Sofa,Latin America,Marketplace,Returning,PayPal,1049.67,3,0,3149.01,0,1.3,12
1276,2025-06-22,Clothing,Suit,Asia Pacific,Marketplace,Returning,Bank Transfer,49.79,1,0,49.79,0,3.8,14
1277,2025-12-19,Electronics,Laptop,Asia Pacific,In-Store,New,Credit Card,289.68,4,25,869.04,0,3.2,6
1278,2025-06-10,Electronics,Camera,Middle East,Online,Returning,Bank Transfer,571.67,4,10,2058.01,0,2.0,2
1279,2025-09-25,Home & Garden,Mattress,Middle East,Marketplace,Premium,Crypto,1365.83,3,0,4097.49,0,4.1,9
1280,2025-08-11,Electronics,Tablet,Latin America,Marketplace,New,Buy Now Pay Later,703.63,2,0,1407.26,1,4.5,7
1281,2025-05-21,Beauty,Foundation,Asia Pacific,Online,Premium,Buy Now Pay Later,797.4,13,20,8292.96,0,1.9,3
1282,2025-07-07,Books,Biography,Europe,Mobile App,Premium,Credit Card,468.64,6,20,2249.47,0,3.2,1
1283,2025-11-05,Automotive,Car Mat,Latin America,In-Store,Returning,Crypto,1284.76,18,25,17344.26,0,4.1,1
1284,2025-03-04,Home & Garden,Lamp,North America,Online,Premium,Credit Card,1298.55,9,0,11686.95,0,4.7,12
1285,2025-05-08,Electronics,Tablet,Asia Pacific,In-Store,Churned,Crypto,775.92,13,5,9582.61,0,1.3,5
1286,2025-12-14,Sports,Dumbbells,North America,In-Store,Churned,Buy Now Pay Later,446.25,6,10,2409.75,0,1.6,4
1287,2025-02-23,Toys,Doll,Europe,Mobile App,Churned,PayPal,467.83,9,0,4210.47,0,1.2,7
1288,2025-05-29,Books,Comic Book,Latin America,In-Store,Premium,Bank Transfer,1300.08,2,0,2600.16,0,1.9,11
1289,2025-01-12,Beauty,Perfume,Middle East,In-Store,Premium,PayPal,1004.65,16,20,12859.52,0,4.2,14
1290,2025-07-08,Books,Biography,Middle East,Online,Returning,Credit Card,365.96,17,0,6221.32,0,2.1,12
1291,2025-05-29,Home & Garden,Blender,Middle East,Online,Premium,Credit Card,1031.81,2,10,1857.26,0,4.7,4
1292,2025-07-22,Beauty,Lipstick,Middle East,Mobile App,Premium,Credit Card,1094.03,5,0,5470.15,4,2.8,8
1293,2025-02-16,Clothing,Sneakers,North America,In-Store,Returning,Buy Now Pay Later,948.16,7,25,4977.84,0,2.6,6
1294,2025-11-10,Sports,Yoga Mat,Latin America,Online,New,Credit Card,1143.22,16,15,15547.79,0,1.4,9
1295,2025-04-17,Toys,RC Car,Middle East,Online,New,PayPal,1231.42,1,0,1231.42,0,2.7,9
1296,2025-06-20,Home & Garden,Mattress,Middle East,Online,Returning,Crypto,711.05,16,10,10239.12,0,4.3,10
1297,2025-07-08,Clothing,Suit,Latin America,Online,Returning,Crypto,916.57,12,0,10998.84,0,1.3,10
1298,2025-05-30,Clothing,T-Shirt,Middle East,Mobile App,New,Buy Now Pay Later,342.64,13,25,3340.74,0,1.1,3
1299,2025-11-05,Toys,Board Game,Europe,In-Store,Returning,Buy Now Pay Later,761.25,3,5,2169.56,0,2.3,7
1300,2025-09-24,Clothing,T-Shirt,Asia Pacific,Online,Premium,PayPal,806.48,2,15,1371.02,0,4.1,6
1301,2025-09-23,Sports,Bicycle,Latin America,Marketplace,Churned,Credit Card,1042.06,4,0,4168.24,0,4.4,1
1302,2025-07-23,Sports,Yoga Mat,Middle East,In-Store,Premium,Crypto,1327.39,3,0,3982.17,0,3.7,2
1303,2025-05-11,Beauty,Foundation,Europe,Online,Returning,PayPal,1346.75,12,0,16161.0,0,3.0,3
1304,2025-10-15,Toys,RC Car,North America,Marketplace,Churned,Crypto,968.01,5,5,4598.05,0,4.3,5
1305,2025-08-18,Electronics,Laptop,Europe,Mobile App,New,Buy Now Pay Later,1171.46,11,10,11597.45,0,4.5,9
1306,2025-11-11,Home & Garden,Blender,North America,In-Store,Returning,Bank Transfer,1087.17,2,0,2174.34,0,2.8,12
1307,2025-05-27,Electronics,Smart Watch,North America,Mobile App,New,Bank Transfer,863.26,1,25,647.44,0,3.3,3
1308,2025-10-10,Toys,RC Car,Middle East,Marketplace,Churned,Bank Transfer,964.42,20,25,14466.3,16,2.2,9
1309,2025-10-17,Beauty,Mascara,Latin America,In-Store,Returning,Bank Transfer,158.9,1,10,143.01,0,4.2,14
1310,2025-05-31,Sports,Dumbbells,Europe,Online,Returning,PayPal,1171.89,14,20,13125.17,0,4.8,1
1311,2025-11-24,Toys,RC Car,North America,Marketplace,Returning,Crypto,180.99,14,0,2533.86,0,1.7,4
1312,2025-07-05,Books,Biography,Europe,In-Store,Premium,Buy Now Pay Later,977.03,17,0,16609.51,0,3.2,1
1313,2025-12-22,Books,Fiction Novel,Asia Pacific,Marketplace,New,PayPal,851.57,14,15,10133.68,12,4.4,3
1314,2025-02-17,Toys,RC Car,Asia Pacific,In-Store,Churned,Bank Transfer,1176.48,13,20,12235.39,0,3.5,14
1315,2025-12-11,Sports,Yoga Mat,Middle East,Marketplace,Churned,Credit Card,1246.77,5,5,5922.16,0,2.3,6
1316,2025-03-18,Clothing,Dress,Europe,Mobile App,Churned,Buy Now Pay Later,364.7,10,10,3282.3,0,1.2,1
1317,2025-08-11,Home & Garden,Blender,Europe,Online,New,Buy Now Pay Later,902.59,13,0,11733.67,0,1.5,13
1318,2025-11-10,Toys,RC Car,Europe,Online,New,PayPal,505.59,1,0,505.59,0,2.5,1
1319,2025-08-21,Books,Fiction Novel,Asia Pacific,Online,Premium,Credit Card,614.65,6,5,3503.5,0,4.8,11
1320,2025-11-23,Toys,Doll,Europe,Online,Premium,PayPal,423.3,1,25,317.48,0,3.4,7
1321,2025-12-10,Home & Garden,Sofa,Latin America,In-Store,Churned,Crypto,199.39,5,15,847.41,0,4.0,8
1322,2025-01-12,Automotive,Phone Mount,North America,In-Store,New,Bank Transfer,598.93,17,10,9163.63,6,1.8,8
1323,2025-04-14,Sports,Yoga Mat,Europe,Mobile App,Premium,PayPal,520.39,13,0,6765.07,0,4.7,8
1324,2025-03-25,Electronics,Smartphone,Europe,Online,New,Buy Now Pay Later,5.69,4,5,21.62,0,2.0,9
1325,2025-03-04,Beauty,Lipstick,Latin America,Marketplace,Premium,Crypto,289.63,15,0,4344.45,0,3.2,5
1326,2025-03-14,Books,Biography,North America,In-Store,Premium,Credit Card,1296.86,10,0,12968.6,0,1.4,5
1327,2025-02-22,Books,Fiction Novel,Europe,Marketplace,Returning,Bank Transfer,600.55,18,0,10809.9,0,4.6,12
1328,2025-01-08,Automotive,Air Freshener,Middle East,In-Store,Returning,Credit Card,1251.77,3,25,2816.48,0,3.4,14
1329,2025-10-21,Home & Garden,Sofa,Europe,Mobile App,Churned,PayPal,821.46,16,25,9857.52,0,2.7,14
1330,2025-12-15,Sports,Tennis Racket,Europe,Online,Returning,Buy Now Pay Later,1493.89,14,0,20914.46,0,3.3,8
1331,2025-08-21,Electronics,Headphones,Middle East,Marketplace,Churned,Credit Card,720.09,2,20,1152.14,0,3.0,7
1332,2025-03-15,Home & Garden,Sofa,Asia Pacific,Online,Churned,Buy Now Pay Later,131.11,6,0,786.66,0,2.4,11
1333,2025-10-04,Home & Garden,Sofa,Latin America,Mobile App,New,Bank Transfer,1483.37,4,10,5340.13,0,1.6,2
1334,2025-07-23,Home & Garden,Sofa,Middle East,In-Store,Premium,Buy Now Pay Later,1453.53,20,0,29070.6,0,3.1,11
1335,2025-03-06,Books,Self-Help Book,Latin America,Mobile App,New,PayPal,1338.8,2,15,2275.96,0,4.8,12
1336,2025-05-30,Sports,Swim Goggles,Middle East,Marketplace,Premium,Buy Now Pay Later,974.31,10,15,8281.63,0,3.4,9
1337,2025-11-17,Clothing,Suit,North America,Mobile App,Premium,Crypto,820.81,15,0,12312.15,0,2.8,6
